time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,temp,pressure,acc_x_adxl,acc_y_adxl,acc_y_adxl,status,sd_file
2209532908,-755,-332,-364,4179,776,-461,-27.79180908,27.80604553,-24.37002563,24.08389854,94726.39844,21,8,-17,31,1
2209542836,-758,-361,-450,4081,671,-405,-27.79180908,27.80604553,-24.37002563,24.08389854,94721.5,21,12,-17,31,1
2209552497,-799,-379,-534,3986,575,-337,-27.78302002,29.73748779,-19.55830383,24.06985283,94723.24219,21,10,-19,31,1
2209562163,-846,-442,-472,3873,449,-254,-27.78106689,29.73309326,-19.55586243,24.08389854,94723.95313,21,11,-19,31,1
2209571713,-946,-445,-724,3824,340,-152,-28.53106689,30.48309326,-18.20587158,24.08858109,94737.24219,23,13,-22,31,1
2209581372,-821,-429,-589,3718,257,-100,-28.53106689,30.48309326,-18.20587158,24.08389854,94728.84375,23,12,-22,31,1
2209591300,-994,-555,-470,3625,153,11,-27.18106079,31.53309631,-16.10586548,24.08858109,94734.79688,23,13,-20,31,1
2209600961,-995,-483,-667,3492,28,143,-29.58105469,31.38310242,-15.95587158,24.08389854,94728.84375,25,13,-23,31,1
2209610507,-923,-536,-567,3391,-69,264,-27.63252258,32.73895264,-11.75683594,24.07921791,94737.58594,23,12,-19,31,1
2209620168,-985,-546,-611,3288,-168,403,-27.63252258,32.73895264,-11.75683594,24.09326172,94748.08594,25,15,-22,31,1
2209629830,-947,-416,-525,3204,-233,552,-28.53253174,34.08895874,-10.10684204,24.09326172,94740.74219,25,12,-18,31,1
2209639758,-1013,-552,-541,3116,-341,691,-28.08251953,35.58895874,-7.856842041,24.09326172,94750.53125,25,13,-21,31,1
2209649299,-1047,-602,-452,3012,-403,862,-28.08251953,35.58895874,-7.856842041,24.08858109,94751.92969,25,15,-18,31,1
2209658960,-1049,-548,-642,2934,-473,1033,-27.77862549,35.57528687,-6.955383301,24.08389854,94750.875,27,14,-23,31,1
2209668627,-967,-503,-357,2857,-555,1198,-27.02862549,36.77528381,-5.455383301,24.07921791,94757.17188,25,13,-19,31,1
2209678174,-1066,-490,-639,2821,-605,1355,-26.27862549,36.32528687,-5.155380249,24.09326172,94743.1875,27,13,-21,31,1
2209687841,-1009,-408,-586,2771,-671,1505,-26.27862549,36.32528687,-5.155380249,24.08389854,94736.1875,26,11,-20,31,1
2209697763,-939,-327,-514,2719,-745,1639,-25.6756897,37.66111755,-2.455871582,24.09326172,94750.53125,25,10,-21,31,1
2209707424,-935,-297,-692,2666,-803,1760,-25.37568665,37.36112976,-0.955871582,24.07921791,94740.03125,25,8,-21,31,1
2209716971,-890,-291,-640,2583,-883,1880,-24.62568665,38.41111755,0.09413147,24.08389854,94760.67188,24,8,-22,31,1
2209726893,-881,-225,-713,2519,-956,1994,-24.62568665,38.41111755,0.09413147,24.08389854,94738.64063,25,8,-24,31,1
2209736559,-766,-74,-669,2464,-1029,2089,-22.6756897,40.36112976,2.794128418,24.08858109,94756.82813,21,5,-22,31,1
2209746220,-770,-37,-372,2407,-1078,2158,-20.72276306,39.43377686,2.189743042,24.08858109,94742.14063,21,6,-17,31,1
2209755762,-692,53,-613,2356,-1103,2219,-21.02276611,40.93377686,4.439743042,24.08389854,94753.32813,19,3,-22,31,1
2209765428,-731,121,-649,2289,-1145,2264,-21.02276611,40.93377686,4.439743042,24.08858109,94744.58594,20,3,-21,31,1
2209775098,-708,153,-367,2206,-1179,2292,-21.02276611,40.93377686,4.439743042,24.08389854,94743.53125,20,2,-16,31,1
2209785025,-609,267,-497,2147,-1174,2305,-18.17227173,40.33964539,4.591201782,24.09326172,94745.63281,18,0,-20,31,1
2209794566,-640,319,-458,2082,-1183,2300,-18.17227173,40.33964539,4.591201782,24.09326172,94752.98438,18,0,-20,31,1
2209804227,-609,377,-456,2008,-1195,2278,-18.47227478,41.68963623,5.79119873,24.09794426,94758.92969,18,0,-17,31,1
2209813894,-603,444,-650,1948,-1204,2246,-16.22227478,42.88963318,8.04119873,24.08858109,94786.20313,18,-1,-18,31,1
2209823817,-563,523,-546,1860,-1250,2198,-15.02227783,42.43963623,8.341201782,24.08858109,94793.54688,17,0,-20,31,1
2209833358,-533,603,-625,1789,-1286,2136,-15.02227783,42.43963623,8.341201782,24.09326172,94784.80469,16,-1,-21,31,1
2209843024,-611,700,-636,1742,-1328,2053,-13.37471008,42.71864319,10.43388367,24.07921791,94766.96094,16,-3,-23,31,1
2209852685,-648,722,-334,1651,-1374,1954,-12.47471619,43.31864929,10.28387451,24.08389854,94780.25,18,-6,-21,31,1
2209862231,-656,837,-600,1579,-1369,1839,-9.924713135,43.61863708,11.63388062,24.07921791,94798.78125,18,-8,-19,31,1
2209872162,-636,896,-414,1483,-1397,1773,-9.924713135,43.61863708,11.63388062,24.08389854,94768.01563,18,-8,-22,31,1
2209881823,-653,1030,86,1385,-1423,1640,-10.82470703,43.46864319,12.98387146,24.07453537,94797.73438,18,-10,-16,31,1
2209891489,-640,1076,-403,1311,-1381,1470,-9.18447876,44.02470398,14.1648407,24.07453537,94805.07813,19,-15,-12,31,1
2209901030,-595,962,-615,1215,-1416,1303,-9.484481812,42.37469482,13.11483765,24.08389854,94782.70313,17,-13,-18,31,1
2209910696,-621,1006,-426,1116,-1491,1153,-9.484481812,42.37469482,13.11483765,24.09326172,94779.90625,18,-12,-21,31,1
2209920620,-619,1226,144,1033,-1484,981,-7.984481812,42.82469177,13.86483765,24.08858109,94791.09375,17,-15,-11,31,1
2209930281,-583,1174,122,961,-1395,768,-8.584472656,42.67469788,15.51483154,24.08389854,94821.86719,17,-17,-5,31,1
2209939827,-552,1062,-285,871,-1373,586,-7.834472656,42.67469788,16.56483459,24.08389854,94812.07813,16,-14,-17,31,1
2209949489,-542,1190,246,802,-1364,409,-7.834472656,42.67469788,16.56483459,24.09326172,94816.625,17,-15,-6,31,1
2209959151,-612,1063,-215,758,-1303,216,-7.084472656,42.67469788,15.51483154,24.09326172,94819.07813,17,-13,-12,31,1
2209969087,-622,1171,40,664,-1334,37,-9.484481812,41.62469482,15.36483765,24.08858109,94842.5,18,-15,-11,31,1
2209978626,-556,1262,290,632,-1266,-158,-9.484481812,41.62469482,15.36483765,24.09326172,94853.35156,17,-17,-3,31,1
2209988292,-585,1090,-24,570,-1207,-368,-9.484481812,41.62469482,15.36483765,24.09326172,94853.35156,17,-15,-9,31,1
2209997953,-463,1078,251,525,-1153,-552,-7.984481812,42.07469177,17.9148407,24.08858109,94835.15625,15,-14,-5,31,1
2210007495,-477,1121,304,477,-1069,-735,-9.634475708,42.67469788,17.01483154,24.07921791,94852.64063,14,-15,-4,31,1
2210017422,-499,1075,90,454,-978,-923,-9.634475708,42.67469788,17.01483154,24.09794426,94869.08594,16,-15,-5,31,1
2210027083,-510,941,-103,384,-956,-1091,-8.584472656,40.72470093,17.01483154,24.07921791,94852.64063,17,-11,-11,31,1
2210036749,-429,947,290,341,-944,-1244,-10.08740234,40.26249695,18.80799866,24.08389854,94848.79688,15,-12,-5,31,1
2210046290,-432,791,-365,321,-903,-1387,-10.9874115,39.36248779,17.90800476,24.08858109,94847.39844,13,-8,-15,31,1
2210055952,-405,816,22,249,-955,-1512,-10.9874115,39.36248779,17.90800476,24.09326172,94858.24219,14,-8,-10,31,1
2210065879,-398,823,161,225,-898,-1653,-10.83740234,41.4624939,17.60800171,24.08389854,94861.03125,13,-8,-8,31,1
2210075546,-367,682,-156,196,-861,-1777,-13.83740234,39.51249695,17.30799866,24.08389854,94873.27344,13,-5,-9,31,1
2210085092,-333,615,109,146,-886,-1874,-14.58984375,39.49491882,18.34823608,24.08389854,94883.0625,12,-4,-9,31,1
2210094753,-315,599,-29,124,-866,-1963,-14.58984375,39.49491882,18.34823608,24.07921791,94882.01563,12,-4,-9,31,1
2210104414,-379,546,96,81,-855,-2052,-15.48985291,38.14491272,18.94822693,24.08389854,94875.71875,12,-4,-10,31,1
2210114341,-306,435,-112,50,-826,-2130,-17.1398468,37.99491882,17.59823608,24.07921791,94872.21875,12,-2,-8,31,1
2210123883,-411,409,8,27,-842,-2189,-17.1398468,37.99491882,17.59823608,24.08858109,94884.11719,12,-2,-12,31,1
2210133544,-451,367,129,-8,-804,-2244,-19.3898468,37.54490662,17.29823303,24.07921791,94891.80469,14,-1,-8,31,1
2210143210,-458,269,13,-33,-779,-2292,-20.74034119,36.63270569,16.69187927,24.08858109,94879.22656,15,-1,-6,31,1
2210152751,-514,192,73,-53,-762,-2307,-22.24034119,35.43270874,17.14189148,24.07921791,94901.59375,15,1,-11,31,1
2210162679,-528,158,92,-65,-731,-2324,-22.24034119,35.43270874,17.14189148,24.08389854,94878.17188,16,1,-9,31,1
2210172340,-618,95,93,-78,-692,-2327,-24.04034424,33.18270874,16.69187927,24.08858109,94911.04688,17,1,-9,31,1
2210182008,-751,18,187,-97,-650,-2317,-24.79083252,34.69100952,14.89628601,24.08858109,94903.70313,19,4,-8,31,1
2210191555,-839,-98,92,-115,-588,-2289,-24.79083252,34.69100952,14.89628601,24.07921791,94908.9375,22,5,-7,31,1
2210201477,-944,-225,289,-131,-543,-2232,-24.79083252,34.69100952,14.89628601,24.08389854,94892.85938,23,8,-6,31,1
2210211139,-950,-304,330,-107,-455,-2155,-24.64082336,32.59100342,16.24627686,24.07921791,94901.59375,26,9,-2,31,1
2210220805,-1011,-412,332,-94,-366,-2056,-26.29083252,31.99101257,15.34628296,24.07921791,94916.28125,25,12,-3,31,1
2210230346,-1134,-586,399,-75,-266,-1930,-28.39131165,30.94589233,14.74871826,24.08389854,94922.23438,28,14,-2,31,1
2210240012,-1265,-743,426,-42,-158,-1760,-28.39131165,30.94589233,14.74871826,24.08389854,94924.67969,31,17,-1,31,1
2210249936,-1259,-771,502,-11,-43,-1568,-30.0413208,29.29588318,15.34872437,24.08389854,94922.23438,30,19,0,31,1
2210259597,-1207,-823,466,33,81,-1367,-30.9413147,28.99589539,15.49871826,24.07921791,94940.76563,30,18,0,31,1
2210269143,-1188,-836,397,77,189,-1158,-30.9413147,28.99589539,15.49871826,24.09794426,94937.63281,29,19,-2,31,1
2210278810,-1291,-938,463,116,292,-940,-31.6913147,27.49589539,15.04872131,24.07921791,94940.76563,30,20,0,31,1
2210288476,-1279,-924,483,167,410,-705,-32.43984985,27.94198608,14.44725037,24.06985283,94938.65625,31,22,0,31,1
2210298400,-1346,-1000,531,276,535,-465,-34.08984375,26.59197998,14.59725952,24.07921791,94940.76563,31,22,0,31,1
2210307940,-1331,-956,506,369,662,-225,-34.08984375,26.59197998,14.59725952,24.07921791,94933.42188,32,22,0,31,1
2210317607,-1242,-899,460,468,780,3,-32.58984375,26.59197998,16.69725037,24.09326172,94948.82031,31,20,0,31,1
2210327268,-1185,-843,454,566,891,215,-32.58984375,24.94198608,17.14726257,24.07453537,94942.15625,29,19,-1,31,1
2210336811,-1077,-744,357,671,995,406,-31.98985291,24.79197693,16.54725647,24.09794426,94942.53125,27,19,-1,31,1
2210346738,-1124,-751,313,759,1084,584,-31.98985291,24.79197693,16.54725647,24.08858109,94942.875,28,22,-2,31,1
2210356400,-988,-601,221,842,1162,751,-30.78985596,24.94198608,17.44725037,24.08858109,94937.97656,27,16,-4,31,1
2210366066,-953,-543,120,905,1221,889,-31.08984375,24.64198303,17.44725037,24.09794426,94947.42969,24,15,-7,31,1
2210375615,-789,-397,29,957,1263,1008,-31.08984375,24.64198303,17.44725037,24.09794426,94947.42969,24,15,-7,31,1
2210385275,-778,-321,33,1000,1293,1093,-29.43984985,25.99198914,19.54725647,24.09794426,94935.1875,22,11,-10,31,1
2210395203,-756,-272,-52,1039,1318,1165,-30.34179688,24.95272827,20.45506287,24.09794426,94954.77344,21,9,-8,63,1
2210404864,-674,-188,-180,1045,1323,1227,-30.34179688,24.95272827,20.45506287,24.08858109,94952.66406,22,8,-10,31,1
2210414410,-713,-154,-156,1018,1317,1276,-27.94180298,25.55271912,21.65507507,24.09794426,94967.00781,19,7,-14,31,1
2210424072,-689,-97,-279,1014,1315,1315,-27.94180298,25.55271912,21.65507507,24.09326172,94958.60938,20,7,-14,31,1
2210433733,-591,23,-354,993,1290,1330,-27.79180908,26.15272522,22.25506592,24.09794426,94964.5625,19,6,-15,31,1
2210443661,-639,3,-384,975,1255,1342,-26.29180908,25.85858154,24.51092529,24.09326172,94968.40625,18,4,-15,31,1
2210453202,-762,32,-393,939,1206,1350,-26.29180908,25.85858154,24.51092529,24.08858109,94967.35156,19,4,-19,31,1
2210462863,-722,114,-397,898,1136,1357,-25.39179993,26.30857849,24.21092224,24.09326172,94968.40625,21,4,-19,31,1
2210472538,-784,116,-489,858,1091,1341,-23.59179688,26.90858459,25.1109314,24.08858109,94977.14063,20,1,-19,31,1
2210482076,-806,73,-687,789,1010,1331,-23.14179993,26.0085907,26.76092529,24.09326172,94983.09375,22,4,-23,31,1
2210491743,-809,79,-748,708,903,1335,-23.14179993,26.0085907,26.76092529,24.07921791,94989.72656,22,2,-24,31,1
2210501665,-840,183,-735,636,782,1340,-21.94229126,26.75370789,29.30506897,24.09326172,94978.19531,22,2,-23,31,1
2210511327,-985,294,-726,555,669,1321,-21.79229736,26.90370178,29.15507507,24.07453537,94986.21875,25,1,-22,31,1
2210520873,-1003,285,-737,455,542,1291,-20.89228821,27.20370483,28.70506287,24.07453537,94998.46094,24,1,-25,31,1
2210530534,-1023,299,-835,359,413,1253,-20.89228821,27.20370483,28.70506287,24.08389854,95034.84375,26,0,-26,31,1
2210540461,-1026,240,-967,248,246,1226,-18.94229126,26.75370789,28.70506287,24.07921791,95009.30469,26,0,-28,31,1
2210550123,-976,324,-822,149,87,1202,-20.14228821,28.25370789,29.30506897,24.08389854,94988.32813,25,0,-27,31,1
2210559664,-934,431,-768,56,-65,1162,-18.79229736,27.35369873,28.85507202,24.08389854,95012.8125,26,-1,-25,31,1
2210569330,-1006,376,-1070,-30,-212,1103,-18.79229736,27.35369873,28.85507202,24.08389854,95029.94531,23,1,-28,31,1
2210579000,-1055,379,-1030,-149,-427,1054,-18.04229736,27.35369873,29.90507507,24.08389854,95039.74219,27,-1,-31,31,1
2210588546,-1062,393,-1081,-245,-628,1004,-16.84228516,29.00370789,29.75506592,24.08389854,95005.46875,26,0,-31,31,1
2210598469,-1028,425,-1204,-341,-838,949,-16.84228516,29.00370789,29.75506592,24.09326172,95007.57813,26,-1,-32,31,1
2210608130,-985,466,-1110,-447,-1040,880,-16.99180603,30.05418396,29.90556335,24.07921791,94979.92969,25,-1,-31,31,1
2210617797,-926,469,-1211,-547,-1265,796,-16.99180603,30.05418396,29.90556335,24.08389854,95017.70313,24,-2,-34,31,1
2210627338,-1041,536,-1271,-640,-1489,720,-15.79180908,28.85418701,29.6055603,24.08858109,94994.28125,26,-3,-34,31,1
2210637261,-1001,613,-798,-750,-1707,624,-15.79180908,28.85418701,29.6055603,24.08858109,94989.38281,26,-4,-26,31,1
2210646927,-913,568,-931,-827,-1856,513,-19.24180603,29.30418396,28.1055603,24.09326172,94970.85156,25,-2,-27,31,1
2210656588,-910,529,-816,-932,-2019,409,-17.29180908,30.35418701,28.8555603,24.09794426,95025.76563,24,-1,-26,31,1
2210666134,-977,576,-1014,-1027,-2176,299,-18.04180908,31.55418396,27.3555603,24.09794426,95025.76563,24,-4,-30,31,1
2210676064,-1043,672,-1108,-1130,-2362,173,-18.04180908,31.55418396,27.3555603,24.1026268,95019.47656,24,-4,-30,31,1
2210685725,-925,690,-878,-1194,-2553,28,-18.19180298,32.90419006,26.15556335,24.1026268,94999.89063,26,-5,-30,31,1
2210695390,-695,685,-912,-1289,-2629,-127,-19.24131775,32.75517273,23.75604248,24.11667061,95003.05469,24,-6,-27,31,1
2210704931,-512,639,-545,-1394,-2855,-284,-19.6913147,31.70516968,22.10604858,24.09794426,94991.49219,18,-4,-28,31,1
2210714597,-451,598,-391,-1453,-2896,-361,-19.6913147,31.70516968,22.10604858,24.09794426,95008.625,16,-5,-20,31,1
2210724520,-408,653,-558,-1493,-2953,-510,-21.49131775,34.25517273,20.75604248,24.09794426,95030.66406,14,-4,-20,31,1
2210734181,-362,672,-450,-1554,-3032,-667,-23.14082336,34.54295349,19.09970093,24.10730743,95022.97656,14,-5,-21,31,1
2210743727,-554,805,-382,-1610,-3094,-849,-23.14082336,34.54295349,19.09970093,24.08858109,95021.21094,16,-8,-18,31,1
2210753388,-536,790,-286,-1667,-3128,-1050,-22.99082947,34.9929657,17.14970398,24.09794426,95008.625,18,-7,-15,31,1
2210763050,-445,635,288,-1717,-3133,-1247,-25.69082642,34.84295654,15.49969482,24.09794426,95006.17969,15,-5,-11,31,1
2210772596,-546,649,183,-1726,-3020,-1414,-27.19082642,33.64295959,11.14970398,24.11198997,95036.27344,15,-4,-4,31,1
2210782526,-589,585,126,-1744,-2938,-1586,-27.19082642,33.64295959,11.14970398,24.09794426,95045.35156,17,-4,-4,31,1
2210792192,-554,413,576,-1772,-2827,-1735,-27.94082642,33.64588928,8.900680542,24.11198997,95055.85938,17,-1,-2,31,1
2210801854,-671,327,556,-1775,-2673,-1858,-28.84082031,34.24589539,7.550674438,24.1026268,95061.09375,18,0,1,31,1
2210811395,-705,191,636,-1781,-2500,-1948,-30.49082947,32.14588928,3.800674438,24.10730743,95047.46094,20,1,1,31,1
2210821322,-705,121,832,-1763,-2312,-2011,-30.49082947,32.14588928,3.800674438,24.10730743,95054.80469,21,2,5,31,1
2210830983,-792,57,671,-1739,-2110,-2062,-30.49229431,32.15126038,3.80116272,24.1026268,95058.64844,20,5,2,31,1
2210840649,-783,17,812,-1731,-1888,-2079,-32.59228516,32.00126648,1.701156616,24.09794426,95064.9375,21,5,2,31,1
2210850190,-868,-86,1105,-1727,-1667,-2089,-34.09228516,30.80125427,0.351165771,24.09326172,95076.11719,23,5,7,31,1
2210859853,-761,-55,817,-1682,-1406,-2077,-34.09228516,30.80125427,0.351165771,24.11198997,95070.54688,22,5,6,31,1
2210869781,-851,-232,1107,-1653,-1189,-2068,-32.44326782,30.65419006,-0.998840332,24.11198997,95072.99219,22,8,9,31,1
2210879448,-749,-268,877,-1536,-949,-2025,-34.09326172,28.10418701,-3.398834229,24.11667061,95086.28906,21,9,6,31,1
2210888994,-788,-342,693,-1492,-763,-1962,-35.44326782,26.75419617,-3.098831177,24.10730743,95074.39063,22,11,3,31,1
2210898655,-840,-236,698,-1478,-613,-1883,-35.44326782,26.75419617,-3.098831177,24.10730743,95062.14844,21,10,3,31,1
2210908317,-803,-271,772,-1436,-439,-1831,-36.34960938,23.91395569,-5.951278687,24.11198997,95077.89063,23,9,4,31,1
2210918244,-855,-377,841,-1364,-255,-1757,-36.64961243,24.21395874,-5.951278687,24.11667061,95093.63281,22,11,4,31,1
2210927785,-837,-425,873,-1297,-71,-1674,-36.64961243,24.21395874,-5.951278687,24.10730743,95111.10938,22,12,6,31,1
2210937447,-777,-446,704,-1232,99,-1582,-37.84960938,23.01396179,-7.901275635,24.10730743,95120.90625,20,13,3,31,1
2210947113,-911,-510,733,-1180,251,-1465,-38.14961243,21.21395874,-7.001281738,24.1026268,95122.29688,23,13,4,31,1
2210956654,-778,-499,807,-1125,385,-1339,-40.09716797,18.81199646,-8.649810791,24.11198997,95126.85938,22,14,3,31,1
2210966581,-902,-570,591,-1087,531,-1217,-40.09716797,18.81199646,-8.649810791,24.11198997,95117.0625,22,14,3,31,1
2210976251,-863,-616,670,-1028,588,-1077,-37.99717712,16.26200867,-8.799804688,24.1026268,95129.64063,24,14,1,31,1
2210985947,-976,-675,624,-946,773,-916,-39.94717407,15.96200562,-8.499816895,24.12603569,95142.26563,24,17,2,31,1
2210995493,-1003,-651,441,-887,826,-756,-39.94717407,16.71200562,-8.799804688,24.12135315,95148.55469,25,16,0,31,1
2211005154,-1063,-839,639,-802,929,-673,-39.94717407,16.71200562,-8.799804688,24.12135315,95143.65625,26,17,1,31,1
2211015077,-1059,-801,502,-710,1024,-480,-39.64717102,14.76200867,-8.349807739,24.11198997,95143.99219,28,19,2,31,1
2211024743,-1053,-759,571,-624,1106,-297,-39.96035767,15.3727417,-8.206161499,24.11667061,95159.74219,26,17,-1,31,1
2211034285,-1262,-1014,468,-525,1188,-98,-39.96035767,15.3727417,-8.206161499,24.11667061,95147.5,28,21,1,31,1
2211043951,-1219,-929,281,-438,1247,144,-39.96035767,15.3727417,-8.206161499,24.11667061,95147.5,29,22,-3,31,1
2211053874,-1304,-947,268,-370,1272,361,-39.96035767,14.17274475,-6.856155396,24.10730743,95125.80469,29,21,-5,31,1
2211063535,-1342,-946,148,-282,1295,589,-40.86035156,13.57275391,-6.256164551,24.12135315,95153.45313,31,22,-3,31,1
2211073089,-1194,-838,285,-208,1303,805,-40.86035156,13.57275391,-6.256164551,24.12135315,95155.89844,31,21,-6,31,1
2211082748,-1137,-707,166,-143,1318,1004,-40.41035461,14.77275085,-5.506164551,24.11198997,95153.78906,30,18,-5,31,1
2211092414,-1018,-550,-202,-122,1313,1158,-41.31036377,13.7227478,-4.606155396,24.11667061,95145.04688,26,14,-9,31,1
2211102337,-1028,-470,2,-148,1255,1294,-40.27403259,14.93397522,-2.509094238,24.11667061,95145.04688,27,13,-13,31,1
2211111914,-1183,-540,-90,-152,1207,1412,-40.27403259,14.93397522,-2.509094238,24.11198997,95168.47656,28,13,-10,31,1
2211121580,-1179,-422,-296,-158,1155,1538,-39.97402954,15.68397522,-1.759094238,24.12135315,95170.58594,30,13,-15,31,1
2211131241,-1235,-323,-129,-198,1069,1637,-39.97402954,17.93397522,-1.30909729,24.12603569,95181.4375,30,10,-16,31,1
2211140783,-1272,-242,-482,-233,984,1717,-38.92402649,18.83396912,-0.109085083,24.12135315,95177.92969,30,9,-15,31,1
2211150448,-1188,-127,-500,-310,875,1782,-38.92402649,18.83396912,-0.109085083,24.13071632,95192.28906,30,8,-20,31,1
2211160371,-1059,-72,-283,-435,733,1819,-40.26963806,20.92958069,0.491394043,24.12135315,95170.58594,27,6,-17,31,1
2211170037,-1007,137,-589,-470,628,1831,-39.21963501,20.92958069,1.991394043,24.11667061,95164.63281,26,3,-18,31,1
2211179621,-1078,156,-434,-549,490,1816,-36.36962891,22.72958374,0.641403198,24.11667061,95184.21875,27,2,-19,31,1
2211189283,-974,238,-391,-622,342,1785,-36.36962891,22.72958374,0.641403198,24.11667061,95189.11719,25,2,-15,31,1
2211199210,-1086,377,-531,-685,220,1732,-35.76963806,24.52958679,1.241394043,24.11667061,95176.875,26,0,-18,31,1
2211208871,-1160,552,-391,-755,77,1643,-37.27793884,24.54423523,0.491394043,24.12603569,95181.4375,28,-3,-17,31,1
2211218417,-1165,660,-589,-796,-66,1514,-36.22793579,26.79423523,1.241394043,24.12135315,95182.82813,28,-6,-21,31,1
2211228079,-1118,531,-427,-865,-209,1379,-36.22793579,26.79423523,1.241394043,24.13071632,95189.83594,27,-3,-18,31,1
